symbol,closing_price,15day closing_price,trade,value_mn,volume
beximco,118.1,84.8,1593,62.2556,728400
beximco,127.3,83.1,904,33.8979,412200
beximco,135.4,79.1,556,16.6044,208100
beximco,123.7,80,1189,38.1852,471600
beximco,112.9,83.1,1549,52.5608,636200
beximco,103.5,77.9,1138,36.1055,460500
beximco,99.9,79.1,1095,30.2508,377500
beximco,107,82.1,1472,49.3457,589300
beximco,113.2,84,2197,84.6603,998500
beximco,109.6,85.7,2592,92.751,1117100
beximco,107.8,78.5,1302,40.3255,534400
beximco,107.8,75.1,1444,45.1009,581200
beximco,95.8,78.1,1334,44.848,558800
beximco,96.4,73.9,1879,72.1756,951100
beximco,82.3,71.6,1958,66.2431,962000
beximco,84.8,70.2,2011,66.2707,924800
beximco,83.1,76.5,2012,65.0202,865400
beximco,79.1,66.1,1798,59.9745,986100
beximco,80,55.1,1293,45.9363,833100
beximco,83.1,54.8,1272,30.0037,553400
beximco,77.9,55.5,2082,54.3076,1043200
beximco,79.1,49.1,1676,40.3885,837100
beximco,82.1,43.4,1459,34.0133,767100
beximco,84,42.9,1284,24.9076,597000
beximco,85.7,38.9,553,9.7831,247300
beximco,78.5,39.1,602,10.5519,269300
beximco,75.1,37,237,3.7739,101700
beximco,78.1,36.8,273,3.9152,105600
beximco,73.9,36,202,3.3331,91700
beximco,71.6,35.4,241,4.557,127800
beximco,70.2,35.7,169,2.5418,70800
beximco,76.5,35.9,309,4.4751,123800
beximco,66.1,36.7,219,2.7154,73200
beximco,55.1,37.2,296,4.8055,129700
beximco,54.8,36.6,443,6.5933,182500
beximco,55.5,37.1,421,5.0787,134500
beximco,49.1,38.5,271,5.5531,143700
beximco,43.4,39.4,510,10.2722,258700
beximco,42.9,38.3,607,11.2467,291400
beximco,38.9,38.2,290,5.6973,146900
beximco,39.1,39.5,286,5.247,133400
beximco,37,39,340,5.6273,144000
beximco,36.8,39.5,270,3.5984,90000
beximco,36,40.5,323,6.1093,148700
beximco,35.4,41.7,438,9.3352,220700
beximco,35.7,41.8,315,5.1055,121700
beximco,35.9,41.8,218,3.4064,81300
beximco,36.7,41.8,444,7.371,174700
beximco,37.2,41.8,456,9.6455,227500
beximco,36.6,42.5,408,10.1298,235600
beximco,37.1,43.2,980,23.2029,528500
beximco,38.5,43.2,1046,21.7028,502800
beximco,39.4,41.8,775,14.4,351100
beximco,38.3,39.8,340,6.0653,152700
beximco,38.2,39.2,277,5.01,126200
beximco,39.5,39.8,337,6.7156,167400
beximco,39,39.7,334,6.0887,152900
beximco,39.5,39.3,633,16.7937,421100
beximco,40.5,40.9,385,8.7005,209600
beximco,41.7,41.2,396,7.8452,189300
beximco,41.8,40,416,9.3936,230700
beximco,41.8,41.7,361,7.1284,172000
beximco,41.8,39.4,338,6.8424,170300
beximco,41.8,41,366,8.5151,207200
beximco,42.5,42.1,545,11.3742,269900
beximco,43.2,41.9,514,8.4434,200100
beximco,43.2,43.5,1180,27.3599,617000
beximco,41.8,42.1,822,18.0097,427300
beximco,39.8,40.7,411,7.6901,190700
beximco,39.2,41,1105,22.6619,548200
beximco,39.8,40.1,840,13.2582,334000
beximco,39.7,38.3,355,6.1521,161900
beximco,39.3,36.8,220,4.7322,127400
beximco,40.9,36.9,252,3.8488,104000
beximco,41.2,37.1,232,4.3869,117000
beximco,40,38,369,6.2942,165500
beximco,41.7,37.5,319,5.6506,148600
beximco,39.4,37.5,319,5.6506,148600
beximco,41,37.7,438,7.0254,184500
citybank,27.2,25.6,843,93.428,3661917
citybank,27.2,24.8,261,29.385,1182671
citybank,27.3,24.9,208,20.586,825284
citybank,27.1,25,284,37.576,1509861
citybank,26.8,25,425,52.842,2111803
citybank,26.8,25,475,90.571,3621774
citybank,27,25,546,87.953,3515278
citybank,27.2,25.1,545,68.094,2697456
citybank,27.5,25.2,1132,153.076,6073283
citybank,27.1,24.9,944,125.119,5016603
citybank,27,24.4,479,33.521,1377623
citybank,26.9,23.9,334,15.802,664291
citybank,26.8,23.5,264,15.085,643233
citybank,27.1,23.3,301,22.077,941159
citybank,26.5,23.3,255,23.97,1024694
citybank,25.6,23.3,184,22.582,966334
citybank,24.8,23.4,188,9.96,426848
citybank,24.9,23,164,9.905,429202
citybank,25,23.1,167,18.57,800430
citybank,25,23.2,122,9.575,411907
citybank,25,23.2,202,23.201,998659
citybank,25,23.4,192,15.259,650200
citybank,25.1,23.5,114,5.805,247048
citybank,25.2,23.6,128,8.585,365762
citybank,24.9,23.3,138,12.206,525588
citybank,24.4,23.2,210,18.91,817489
citybank,23.9,23.3,146,9.09,390489
citybank,23.5,23.3,152,8.246,355972
citybank,23.3,23.4,317,19.815,855405
citybank,23.3,23.9,189,15.862,664761
citybank,23.3,24,239,31.727,1319457
citybank,23.4,24,252,35.792,1492224
citybank,23,24.3,278,22.783,935363
citybank,23.1,24.1,185,17.401,721737
citybank,23.2,24,364,35.354,1461488
citybank,23.2,24,338,36.307,1510991
citybank,23.4,24,288,29.157,1212233
citybank,23.5,24,322,24.112,1002871
citybank,23.6,24.1,213,28.345,1175429
citybank,23.3,24.2,346,31.912,1309019
citybank,23.2,24.4,489,60.383,2468558
citybank,23.3,24.3,307,55.271,2280878
citybank,23.3,24.2,228,53.726,2215697
citybank,23.4,24.2,327,56.264,2331546
citybank,23.9,24,523,74.246,3070232
citybank,24,24.6,585,61.046,2486041
citybank,24,24.4,1087,191.574,7928433
citybank,24.3,23.4,185,23.079,987882
citybank,24.1,23.3,214,34.551,1481509
citybank,24,23.4,297,52.573,2239657
citybank,24,23.3,324,57.426,2457533
citybank,24,23.5,288,43.846,1868792
citybank,24,23.5,284,43.325,1843756
citybank,24.1,23.7,396,53.646,2279235
citybank,24.2,23.2,479,31,1331441
citybank,24.4,23.7,260,16.295,687774
citybank,24.3,23.7,221,14.309,607217
citybank,24.2,23.5,213,14.721,628405
citybank,24.2,23.4,193,21.057,906284
citybank,24,23.2,176,15.217,655920
citybank,24.6,23,283,47.686,2075741
citybank,24.4,23,186,11.041,480951
citybank,23.4,23,130,7.523,327113
citybank,23.3,23,126,7.851,343442
citybank,23.4,22.7,187,11.378,500370
citybank,23.3,22.9,95,6.4,279674
citybank,23.5,22.9,117,5.019,219362
citybank,23.5,22.9,120,4.148,180851
citybank,23.7,23,156,8.714,379167
citybank,23.2,23,211,11.185,486616
citybank,23.7,23.3,179,15.25,653641
citybank,23.7,23.4,193,22.666,969546
citybank,23.5,23.2,198,12.941,555014
citybank,23.4,23.2,137,8.344,358818
citybank,23.2,23.4,156,11.215,480270
citybank,23,23.4,136,11.85,508096
citybank,23,23.2,211,16.552,710796
citybank,23,23.3,197,11.979,514602
citybank,23,23.1,237,16.729,723640
citybank,22.7,23,169,5.201,226108
citybank,22.9,23.1,325,15.815,684256
citybank,22.9,22.9,321,15.967,697491
citybank,22.9,22.8,350,27.821,1212120
citybank,23,23.1,268,20.881,904806
citybank,23,23.1,441,35.032,1513896
citybank,23.3,23.2,624,56.028,2418832
citybank,23.4,23.4,483,33.539,1428243
citybank,23.2,23.8,256,21.225,890549
citybank,23.2,24,568,79.144,3317007
citybank,23.4,24.6,307,16.835,684627
citybank,23.4,24.5,434,45.423,1838124
citybank,23.2,24.7,457,38.67,1567463
citybank,23.3,24.9,657,61.489,2448543
citybank,23.1,25.1,1426,116.945,4720279
citybank,23,24,535,32.457,1354205
citybank,23.1,23.8,467,37.683,1579413
citybank,22.9,23.5,644,41.002,1739848
citybank,22.8,23.7,499,36.167,1517845
citybank,23.1,23.9,611,48.36,2012915
citybank,23.1,24.1,809,81.637,3364160
citybank,23.2,24.3,671,67.185,2789202
citybank,23.4,24,835,98.054,4127599
citybank,23.8,23.4,618,69.01,2973458
citybank,24,23.1,799,78.638,3418496
citybank,24.6,22.1,293,18.332,830936
citybank,24.5,22,459,34.049,1566714
citybank,24.7,21.7,258,22.362,1035427
citybank,24.9,21.3,218,17.117,803637
citybank,25.1,21.2,221,8.992,421931
citybank,24,21.5,139,4.607,212790
citybank,23.8,21.8,203,13.757,630562
citybank,23.5,21.8,157,8.845,407320
citybank,23.7,21.8,272,13.692,624943
citybank,23.9,22,316,26.183,1189473
citybank,24.1,21.5,463,27.295,1290522
citybank,24.3,23.2,510,51.918,2251994
citybank,24,23.1,533,50.102,2142735
citybank,23.4,23.4,532,51.414,2203270
citybank,23.1,23,272,30.939,1347327
citybank,22.1,22.9,125,13.532,589259
citybank,22,22.9,276,49.08,2134306
citybank,21.7,22.9,222,30.488,1328988
citybank,21.3,22.9,199,16.576,721624
citybank,21.2,23,264,20.718,900878
citybank,21.5,23,279,27.41,1193891
citybank,21.8,22.8,190,19.911,876807
citybank,21.8,22.8,223,36.611,1604707
citybank,21.8,23,280,25.286,1097501
citybank,22,22.9,370,27.997,1227188
citybank,21.5,22.7,233,25.441,1125668
citybank,23.2,22.6,181,14.67,650861
citybank,23.1,22.5,166,11.379,506649
citybank,23.4,22.6,231,15.271,678373
citybank,23,22.5,119,4.779,212571
citybank,22.9,22.6,151,9.333,415776
citybank,22.9,22.4,166,9.342,416710
citybank,22.9,22.8,315,17.654,778235
citybank,22.9,22.4,202,23.166,1042048
citybank,23,22.4,264,29.719,1328689
citybank,23,22.1,241,18.126,822603
citybank,22.8,21.9,168,13.548,620314
citybank,22.8,21.8,239,26.404,1212812
citybank,23,21.2,161,10.607,505154
citybank,22.9,21.7,200,16.15,741218
citybank,22.7,21.6,144,18.163,838539
citybank,22.6,21.8,382,50.291,2304476
citybank,22.5,21.6,162,8.661,403127
citybank,22.6,21.8,201,7.663,362063
citybank,22.5,20.4,235,13.592,659066
citybank,22.6,20.9,431,17.935,841972
citybank,22.4,21.6,202,15.465,708058
citybank,22.8,21.9,235,30.317,1387176
citybank,22.4,21.3,95,3.093,144709
citybank,22.4,21.9,147,16.076,734418
citybank,22.1,21.9,113,7.449,340965
citybank,21.9,21.8,146,21.029,964662
citybank,21.8,21.6,149,4.401,201765
citybank,21.2,22.2,140,6.932,314024
citybank,21.7,22.2,126,5.368,243169
citybank,21.6,22.2,241,20.941,949929
citybank,21.8,22,234,18.9,860120
citybank,21.6,21.2,119,5.743,272356
citybank,21.8,21,151,15.594,739326
citybank,20.4,21.3,151,8.419,396715
citybank,20.9,21,91,3.684,174554
citybank,21.6,21.3,145,5.937,278390
citybank,21.9,21.5,125,7.764,360192
citybank,21.3,21.6,212,11.454,530070
citybank,21.9,22.2,143,10.009,451343
citybank,21.9,22.3,166,9.496,421377
citybank,21.8,22.6,317,36.99,1644985
citybank,21.6,22,197,8.65,391244
citybank,22.2,22.3,188,9.962,446678
citybank,22.2,22.5,120,9.752,432924
citybank,22.2,22.6,147,8.735,386867
citybank,22,22.6,337,51.125,2243121
citybank,21.2,22.3,149,6.046,270165
citybank,21,22.4,167,9.59,429076
citybank,21.3,22.4,250,16.806,748050
citybank,21,22.7,269,22.432,987195
citybank,21.3,22.7,571,49.136,2141858
citybank,21.5,22.5,253,18.802,831687
citybank,21.6,22.7,257,16.617,731513
citybank,22.2,22.5,457,33.745,1484348
citybank,22.3,23,543,40.894,1766006
citybank,22.6,23,500,39.342,1702730
citybank,22,23.1,560,54.24,2368135
citybank,22.3,22.6,380,50.367,2226752
citybank,22.5,22.6,424,30.203,1341827
citybank,22.6,22.3,445,29.009,1296888
citybank,22.6,22.5,544,42.421,1912933
citybank,22.3,22,670,54.113,2467139
citybank,22.4,21.8,748,43.382,1976631
citybank,22.4,22.1,886,66.992,3012625
citybank,22.7,22.7,1037,58.154,2533599
citybank,22.7,23.2,1481,158.247,6758116
citybank,22.5,23.6,795,90.428,3824568
citybank,22.7,23,618,57.267,2472283
citybank,22.5,23.3,768,85.765,3653628
citybank,23,23.8,1875,318.877,13265141
citybank,23,23.6,1365,159.557,6799513
citybank,23.1,23.1,1211,134.72,5878766
citybank,22.6,22.5,492,44.795,1984786
citybank,22.6,22.2,274,30.364,1366401
citybank,22.3,22.5,392,46.781,2090229
citybank,22.5,22.4,431,43.678,1944537
citybank,22,22.4,366,38.823,1718143
citybank,21.8,22.7,535,46.424,2047657
citybank,22.1,22.6,666,85.22,3765278
citybank,22.7,22,664,88.012,4025334
citybank,23.2,22.1,920,136.328,6120278
citybank,23.6,22.6,810,107.713,4712799
citybank,23,23,836,72.343,3144776
citybank,23.3,23,1365,170.093,7384456
citybank,23.8,22.6,1239,189.099,8481882
citybank,23.6,21.8,661,57.586,2636567
citybank,23.1,21.9,1472,191.268,8716982
citybank,22.5,21.3,800,62.5,2972228
citybank,22.2,20.6,345,32.622,1588318
citybank,22.5,20.5,400,32.188,1572001
citybank,22.4,20.4,276,27.266,1346794
citybank,22.4,19.9,248,15.636,784171
citybank,22.7,20.1,281,16.878,840177
citybank,22.6,20.4,134,6.322,311064
citybank,22,20.3,216,14.709,722715
citybank,22.1,20.3,173,12.004,592794
citybank,22.6,20.2,154,11.94,589996
citybank,23,20.3,182,8.581,424322
citybank,23,20.1,334,41.902,2079898
citybank,22.6,20.2,161,9.681,481470
citybank,21.8,20.1,272,13.958,692458
citybank,21.9,20.3,236,12.063,595493
citybank,21.3,19.9,169,10.787,540727
citybank,20.6,19.9,137,6.24,314581
citybank,20.5,19.8,330,34.647,1746534
citybank,20.4,19.9,186,7.459,374044
citybank,19.9,19.9,170,7.878,395426
citybank,20.1,19.9,209,11.019,552697
citybank,20.4,19.9,261,17.866,896073
citybank,20.3,20,239,8.084,403558
citybank,20.3,20,316,20.921,1038788
citybank,20.2,20.2,325,31.156,1542277
citybank,20.3,20.2,391,25.905,1274288
citybank,20.1,20.4,343,28.383,1388723
citybank,20.2,20.5,375,26.151,1271733
citybank,20.1,20.5,397,33.762,1644321
citybank,20.3,20.6,564,50.461,2457351
citybank,19.9,20.3,458,35.815,1755544
citybank,19.9,20.2,383,20.243,993492
citybank,19.8,20.4,863,70.507,3452482
citybank,19.9,20.1,505,39.227,1933763
citybank,19.9,20.3,387,19.168,953765
citybank,19.9,20,339,26.468,1329255
citybank,19.9,19.7,208,12.14,613717
citybank,20,19.8,302,13.812,702574
citybank,20,19.7,215,8.268,419978
citybank,20.2,19.5,223,8.889,456022
citybank,20.2,19.5,235,16.709,855257
citybank,20.4,19.4,205,5.684,293576
citybank,20.5,19.4,330,20.631,1058718
citybank,20.5,19.4,286,10.638,550758
citybank,20.6,19.3,307,15.194,780527
citybank,20.3,19.6,161,6.734,342541
citybank,20.2,19.6,177,4.684,237905
citybank,20.4,19.8,252,10.013,505649
citybank,20.1,19.6,346,18.182,922134
citybank,20.3,20,412,20.346,1023323
citybank,20,20.2,525,32.105,1590600
citybank,19.7,20,386,17.654,885647
citybank,19.8,19.6,326,11.611,591787
citybank,19.7,19.7,352,15.293,773459
citybank,19.5,19.9,392,21.745,1094552
citybank,19.5,20.2,387,17.798,884906
citybank,19.4,20.5,473,40.544,1974603
citybank,19.4,20.8,669,71.395,3476914
citybank,19.4,20,435,27.092,1345002
citybank,19.3,20.4,613,72.698,3518025
citybank,19.6,20.5,752,56.338,2708898
citybank,19.6,21.1,966,89.539,4262477
citybank,19.8,20.8,1156,102.317,4931113
citybank,19.6,20.2,555,44.315,2190488
citybank,20,20.3,660,53.763,2646762
citybank,20.2,20.2,469,45.456,2246276
citybank,20,20.3,924,71.055,3499824
citybank,19.6,20.1,573,63.808,3213230
citybank,19.7,19.9,274,19.294,969454
citybank,19.9,19.9,341,16.845,844930
citybank,20.2,20.1,902,68.434,3420390
citybank,20.5,19.8,493,41.428,2094406
citybank,20.8,19.8,524,37.967,1932467
citybank,20,19.3,301,14.639,757409
citybank,20.4,19.4,350,21.911,1127776
citybank,20.5,19.4,532,43.171,2225730
citybank,21.1,19.1,351,25.727,1350245
citybank,20.8,19,335,17.145,906597
citybank,20.2,18.8,283,12.413,658506
citybank,20.3,18.8,286,7.842,418145
citybank,20.2,18.6,382,20.969,1119927
citybank,20.3,18.9,458,22.392,1182271
citybank,20.1,19,441,29.266,1530205
citybank,19.9,19.2,412,30.987,1611015
citybank,19.9,19.3,566,40.393,2100495
citybank,20.1,19.1,503,38.439,2014605
citybank,19.8,18.9,369,20.12,1062870
citybank,19.8,18.9,476,26.829,1432287
citybank,19.3,18.6,447,28.285,1519025
citybank,19.4,18.8,460,21.188,1123371
citybank,19.4,19,464,29.503,1549993
citybank,19.1,19.2,520,36.483,1887516
citybank,19,19.4,536,24.095,1249410
citybank,18.8,19.3,665,44.744,2314429
citybank,18.8,19.3,960,58.191,2973298
citybank,18.6,19.8,2208,131.577,6551065
citybank,18.9,19.6,1012,61.843,3193581
citybank,19,19,721,39.786,2079816
citybank,19.2,19.3,1141,67.145,3483447
citybank,19.3,18.9,1518,86.43,4539627
citybank,19.1,18.3,422,20.909,1136644
citybank,18.9,18.4,431,15.297,826049
citybank,18.9,18.5,474,16.47,886784
citybank,18.6,18.2,600,23.811,1293236
citybank,18.8,18.5,522,19.154,1025546
citybank,19,18.8,559,29.627,1566430
citybank,19.2,19.3,928,45.373,2354570
citybank,19.4,19.4,1716,124.457,6421755
citybank,19.3,18.7,818,35.593,1889709
citybank,19.3,19.1,1362,78.862,4137774
citybank,19.8,18.4,672,44.23,2413924
citybank,19.6,18.3,379,18.606,1015662
citybank,19,18.2,600,28.82,1563331
citybank,19.3,18.5,834,32.232,1750301
citybank,18.9,18,378,13.982,777529
citybank,18.3,18,544,20.73,1159796
citybank,18.4,17.8,518,17.698,993793
citybank,18.5,17.8,540,16.408,914900
citybank,18.2,18,741,19.843,1105547
citybank,18.5,17.6,482,14.292,818496
citybank,18.8,17.1,229,7.104,413587
citybank,19.3,17.3,172,3.449,200650
citybank,19.4,17.3,390,13.212,772886
citybank,18.7,16.8,221,5.085,302500
citybank,19.1,16.8,184,5.197,308904
citybank,18.4,16.7,270,11.573,685228
citybank,18.3,16.9,180,5.634,332277
citybank,18.2,17,275,9.404,552340
citybank,18.5,17.2,430,11.997,701043
citybank,18,16.8,395,16.172,955713
citybank,18,16.7,307,7.766,463011
citybank,17.8,16.8,162,4.288,256191
citybank,17.8,16.6,235,4.764,285760
citybank,18,16.8,191,2.74,162599
citybank,17.6,16.8,175,7.971,472775
citybank,17.1,16.9,189,4.429,263087
citybank,17.3,16.8,310,10.155,601682
citybank,17.3,16.9,253,4.328,257608
citybank,16.8,16.6,382,10.137,616942
citybank,16.8,16.4,418,8.261,500829
citybank,16.7,16.6,356,6.577,394257
citybank,16.9,17.1,404,11.329,664011
citybank,17,17.3,370,13.077,748653
citybank,17.2,17.1,480,17.464,1009144
citybank,16.8,17.8,401,18.99,1058842
citybank,16.7,18.1,406,17.201,935531
citybank,16.8,18,405,13.444,742557
citybank,16.6,18.4,553,22.574,1202794
citybank,16.8,18.8,725,28.707,1539479
citybank,16.8,18.1,408,11.804,644378
citybank,16.9,18.1,481,16.46,899003
citybank,16.8,18.7,646,23.168,1232918
citybank,16.9,19.3,598,24.118,1240101
citybank,16.6,19.8,1039,54.707,2808592
citybank,16.4,19.1,466,16.774,882206
citybank,16.6,18.9,1100,50.788,2715226
citybank,17.1,17.9,564,29.012,1625664
citybank,17.3,17.8,608,22.604,1257153
citybank,17.1,17.5,791,32.781,1869211
citybank,17.8,17,612,16.18,951653
citybank,18.1,17.2,571,21.472,1234251
citybank,18,17.3,751,29.239,1668009
citybank,18.4,18.3,716,27.641,1494685
citybank,18.8,18.1,1380,67.213,3841355
citybank,18.1,17.4,568,22.912,1295871
citybank,18.1,17.3,363,18.984,1108116
citybank,18.7,16.9,493,15.345,902709
citybank,19.3,16.9,274,9.578,564835
citybank,19.8,16.9,330,16.396,967363
citybank,19.1,17.2,303,15.588,914148
citybank,18.9,16.9,379,14.872,879811
citybank,17.9,16.5,435,12.102,719905
citybank,17.8,17.5,367,15.389,893058
citybank,17.5,16.7,237,5.275,312530
citybank,17,17,226,4.217,246951
citybank,17.2,17.5,264,5.965,339300
citybank,17.3,17.8,452,15.306,883160
citybank,18.3,17.1,424,16.971,1000067
citybank,18.1,16.3,265,8.13,507178
citybank,17.4,15.6,240,8.467,542610
citybank,17.3,15.7,349,12.227,778425
citybank,16.9,16,346,12.806,799456
citybank,16.9,15.5,483,22.672,1448156
citybank,16.9,16.2,226,5.189,319971
citybank,17.2,16.3,199,4.043,246665
citybank,16.9,16.6,188,4.361,261967
citybank,16.5,16.9,688,6.711,398982
citybank,17.5,16.8,242,12.248,728520
citybank,16.7,16.9,405,21.969,1290919
citybank,17,17.5,174,5.581,320349
citybank,17.5,17.5,246,11.172,638333
citybank,17.8,17.5,277,8.884,505420
citybank,17.1,17.8,267,5.691,318008
citybank,16.3,18.3,287,8.673,477043
citybank,15.6,18.7,216,5.109,274615
citybank,15.7,18.7,310,10.859,579587
citybank,16,19,328,22.463,1187999
citybank,15.5,19,280,17.851,943333
citybank,16.2,18.9,255,12.624,665577
citybank,16.3,18.9,366,16.066,852713
citybank,16.6,19,273,7.208,377111
citybank,16.9,19.7,223,4.867,247819
citybank,16.8,19.9,332,7.086,353276
citybank,16.9,20.6,235,7.645,371038
citybank,17.5,20.8,226,7.526,362629
citybank,17.5,20.8,241,7.471,360666
citybank,17.5,20.9,235,7.905,380605
citybank,17.8,20.8,233,10.2,486007
citybank,18.3,21.1,344,20.623,974072
citybank,18.7,21.3,427,13.157,618475
citybank,18.7,21.2,351,12.458,586698
citybank,19,21.5,577,26.766,1240902
citybank,19,21.8,416,23.134,1054318
citybank,18.9,22.1,452,21.805,984074
citybank,18.9,22.2,599,19.922,894062
citybank,19,22.5,1542,126.85,5664040
citybank,19.7,21.7,559,30.155,1404119
citybank,19.9,21.3,299,11.024,518445
citybank,20.6,21.3,383,15.605,731436
citybank,20.8,21.3,370,10.609,500101
citybank,20.8,21.2,387,13.427,637154
citybank,20.9,21.1,352,10.818,515652
citybank,20.8,20.8,255,7.934,380910
citybank,21.1,20.8,282,9.941,479054
citybank,21.3,21,290,13.016,624646
citybank,21.2,20.8,278,9.21,443809
